study_uid,field,mismatched_with_study_uid,bertscore_p,bertscore_r,bertscore_f1
3251,findings,2939,0.821164608001709,0.8170275688171387,0.8190908432006836
3256,findings,1676,0.8161360025405884,0.8225210905075073,0.8193161487579346
3261,findings,3651,0.7939901351928711,0.7964264154434204,0.7952064275741577
3267,findings,3187,0.8029211759567261,0.7950258851051331,0.7989539504051208
3273,findings,3544,0.8261923789978027,0.7945969104766846,0.8100866675376892
3278,findings,3229,0.8373315334320068,0.8429919481277466,0.8401522040367126
3283,findings,2633,0.8182768225669861,0.788939356803894,0.8033403754234314
3286,findings,2956,0.7924126386642456,0.8242184519767761,0.8080027103424072
3287,findings,2890,0.8738237023353577,0.8230913281440735,0.8476991653442383
3296,findings,3408,0.8959494829177856,0.8730215430259705,0.8843369483947754
330,findings,2713,0.8469014167785645,0.8078323602676392,0.8269056677818298
3311,findings,238,0.8451926112174988,0.852607011795044,0.8488836288452148
3312,findings,1448,0.8218151330947876,0.7794082760810852,0.8000501394271851
3319,findings,259,0.8717631101608276,0.9100797176361084,0.8905094265937805
3322,findings,1267,0.8132020235061646,0.8316443562507629,0.822319746017456
3327,findings,3789,0.8581862449645996,0.8186702728271484,0.8379626274108887
3343,findings,2886,0.8169936537742615,0.8267842531204224,0.8218598365783691
3345,findings,3375,0.8629527688026428,0.8769878149032593,0.869913637638092
3349,findings,3908,0.8710900545120239,0.8572760820388794,0.8641278743743896
3359,findings,1958,0.8269879817962646,0.8319633603096008,0.8294682502746582
3360,findings,121,0.8231308460235596,0.8749570846557617,0.848253071308136
3363,findings,3679,0.817577600479126,0.9230675101280212,0.8671259880065918
3371,findings,1913,0.8424352407455444,0.8118501305580139,0.8268599510192871
3375,findings,3795,0.8639118671417236,0.831176221370697,0.847227931022644
3385,findings,842,0.8443340063095093,0.8398427963256836,0.8420823812484741
3393,findings,106,0.8403147459030151,0.8699100017547607,0.8548563122749329
3408,findings,2243,0.8580726385116577,0.8641566038131714,0.861103892326355
3411,findings,1799,0.8453385829925537,0.9006974101066589,0.8721403479576111
3412,findings,224,0.7921668291091919,0.8731239438056946,0.8306775093078613
3413,findings,3097,0.8668730854988098,0.8463926911354065,0.8565105199813843
3417,findings,3461,0.788963794708252,0.8459753394126892,0.8164755702018738
3423,findings,1645,0.8361863493919373,0.8149197101593018,0.8254160284996033
3424,findings,2611,0.8123355507850647,0.8821820020675659,0.8458192348480225
3428,findings,2456,0.8455522656440735,0.7774967551231384,0.8100976943969727
3429,findings,2417,0.8094213008880615,0.7976492047309875,0.8034921288490295
3430,findings,2998,0.8519763350486755,0.8766922354698181,0.8641576170921326
3431,findings,2469,0.8650342226028442,0.8299152255058289,0.8471108675003052
3439,findings,2138,0.8481330871582031,0.8204095959663391,0.8340410590171814
3442,findings,3411,0.8445318937301636,0.7804051041603088,0.811203122138977
345,findings,3417,0.8745445609092712,0.8210610747337341,0.8469592928886414
3461,findings,1822,0.8476762175559998,0.8404673933982849,0.8440564274787903
3462,findings,3766,0.8286182284355164,0.8160989880561829,0.8223109245300293
3469,findings,1556,0.8324415683746338,0.8207825422286987,0.826570987701416
3471,findings,3903,0.870206356048584,0.8213505744934082,0.8450729846954346
3477,findings,2892,0.8518871068954468,0.8497568964958191,0.8508206605911255
3481,findings,2349,0.8303130865097046,0.8607208728790283,0.8452435731887817
3485,findings,3803,0.8413985967636108,0.8369913101196289,0.8391891717910767
3491,findings,881,0.8959042429924011,0.8982149362564087,0.8970581293106079
3494,findings,1473,0.8774131536483765,0.8777915835380554,0.8776023387908936
3502,findings,2960,0.8439760208129883,0.8636115789413452,0.8536809086799622
3508,findings,3882,0.8392494320869446,0.8411973714828491,0.8402222394943237
3512,findings,3165,0.8214616775512695,0.7898560762405396,0.8053489327430725
3515,findings,3977,0.8340005278587341,0.8449361324310303,0.8394326567649841
3525,findings,3533,0.8713553547859192,0.8640727996826172,0.8676988482475281
3533,findings,1731,0.8077477216720581,0.8295730352401733,0.818514883518219
3542,findings,2789,0.8538450002670288,0.8154903650283813,0.8342270255088806
3544,findings,1330,0.8395065665245056,0.8441162109375,0.8418050408363342
3545,findings,2790,0.7900378108024597,0.7980983257293701,0.7940475940704346
