study_uid,status,reason,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
1473,completed,,2.2536265452224256,0.1463414634146341,0.208746765806727,42.7287006396234,0.75,0.7500000000000001
3494,completed,,13.806793337356847,0.2222222222222222,0.3016459365940335,15.619699684601285,0.6,0.6069711538461539
3327,completed,,8.695531947290757,0.2372881355932203,0.3017779478092783,0.2117074720046715,0.0821917808219178,0.0606980273141122
3639,completed,,1.49332013276661,0.0909090909090909,0.0519031141868512,1.8884748972625875,0.1142857142857142,0.1298701298701298
3109,completed,,10.618375120565265,0.3478260869565217,0.4211320754716981,77.88007830714052,1.0,0.8099489795918368
3979,completed,,6.797010899515822,0.2631578947368421,0.3771131982204646,46.30777161991026,1.0,0.8099489795918368
3918,completed,,8.263738173842532,0.1509433962264151,0.2060693427958896,2.7757915716335906,0.0,0.0485436893203883
3283,completed,,3.848169719653079,0.2380952380952381,0.3689236111111111,3.564186929405141,0.1666666666666666,0.0531914893617021
3694,completed,,6.487605598324961,0.1846153846153846,0.2070931822997938,7.495553473355842,0.3076923076923076,0.4483430799220272
309,completed,,5.707316594345163,0.2790697674418604,0.5070182342909617,28.254432923044853,0.5714285714285715,0.3906249999999999
3908,completed,,0.9618480361272852,0.1694915254237288,0.0989010989010989,42.7287006396234,0.75,0.7500000000000001
3471,completed,,0.9757463448409488,0.1643835616438356,0.139458607363211,12.58220555845937,0.3199999999999999,0.5067567567567567
358,completed,,15.793010891116738,0.3636363636363636,0.4446600926633863,46.30777161991026,0.75,0.600907029478458
3907,generation_failed,"POST /generate-report returned 422: {""detail"":{""message"":""LLM generation validation failed after exhausting the content retry budget. Last validation errors: [\""response is not valid JSON: Expecting ',' delimiter: line 8 column 129 (char 527)\""]"",""last_raw_response"":""{\n  \""examination\"": \""Chest X-ray\"",\n  \""clinical_history\"": \""Unknown\"",\n  \""technique\"": \""Posteroanterior (PA) view\"",\n  \""findings\"": \""Stable mild cardiomegaly. Mediastinal contours are unchanged. Lungs are clear without focal consolidation. No visible pleur",,,,,,
3206,completed,,7.978741405529227,0.3636363636363636,0.4441550925925926,10.511846841633776,0.3529411764705882,0.6250000000000002
1067,completed,,6.95211911789889,0.2181818181818182,0.3232516861909833,13.943458243384397,0.5454545454545454,0.4099025974025974
2655,completed,,7.595231338123247,0.3188405797101449,0.3996598639455782,0.0,0.0,0.0
2902,completed,,6.3299741041221855,0.3076923076923077,0.2854713313896987,8.29519350710986,0.3076923076923076,0.4563492063492063
3189,completed,,1.8306333543076283,0.1702127659574468,0.1869158878504672,3.197383344450448,0.1481481481481481,0.4121863799283154
1883,completed,,6.352716621735844,0.1538461538461538,0.3220807784590775,6.434818657591886,0.2857142857142857,0.1802884615384615
2371,completed,,2.5753916564911377,0.109090909090909,0.1870303274288781,7.495553473355842,0.2857142857142856,0.2630208333333333
3651,completed,,7.207867719564783,0.2285714285714286,0.2574074612543979,3.149696072246702,0.1818181818181818,0.1351351351351351
470,generation_failed,"POST /generate-report returned 422: {""detail"":{""message"":""LLM generation validation failed after exhausting the content retry budget. Last validation errors: [\""response is not valid JSON: Expecting ',' delimiter: line 8 column 110 (char 734)\""]"",""last_raw_response"":""{\n  \""examination\"": \""Chest X-ray\"",\n  \""clinical_history\"": \""Previous granulomatous disease\"",\n  \""technique\"": \""Frontal and lateral radiographs of the chest with overlying external cardiac monitor leads\"",\n  \""findings\"": \""Stable right lower lung granuloma, ",,,,,,
3545,completed,,1.0862699288442326,0.1428571428571428,0.0614035087719298,3.060951256455151,0.125,0.1333333333333333
3241,completed,,4.287716613184995,0.1791044776119403,0.2148148148148148,1.9626728448746968,0.064516129032258,0.1408450704225352
2229,completed,,0.1035158893524889,0.0909090909090909,0.048780487804878,6.988198185490689,0.2222222222222222,0.131578947368421
799,completed,,3.228559811202268,0.2592592592592592,0.2481647352139988,4.885299005952271,0.1666666666666666,0.1813936781609195
2879,completed,,2.251889061850022,0.0434782608695652,0.1621621621621621,31.947155212313625,0.5714285714285715,0.46875
3546,completed,,1.2724686314753924,0.0689655172413793,0.1532567049808429,1.4520469248071275,0.1818181818181818,0.0957854406130268
3085,completed,,1.8306333543076283,0.3076923076923076,0.4611545138888888,1.4763939041893883,0.0666666666666666,0.1333333333333333
2636,completed,,11.468139534674554,0.1754385964912281,0.2571428571428571,22.08959113415788,0.3636363636363636,0.5281690140845071
2623,completed,,7.866884252380578,0.1917808219178082,0.2714092140921409,23.643540225079395,0.6666666666666665,0.5111111111111111
3766,completed,,2.3321909060582318,0.1153846153846153,0.0683371298405466,8.29519350710986,0.3076923076923076,0.2678571428571428
3156,completed,,3.752309815075429,0.2666666666666666,0.2549648543360434,4.084626608723862,0.5333333333333333,0.2427884615384615
3429,completed,,4.306910104262181,0.17777777777777776,0.23046203339064836,42.7287006396234,0.75,0.7500000000000001
3261,completed,,3.10186302993101,0.14814814814814814,0.16556291390728478,3.0372940354383413,0.18181818181818182,0.2469135802469136
3286,completed,,1.8117236860142971,0.13043478260869565,0.0949367088607595,2.8265205879007453,0.15384615384615383,0.14084507042253522
2513,completed,,1.6394614957067868,0.16949152542372883,0.1427949387838738,3.0266181377145767,0.0,0.06896551724137931
1451,completed,,3.156861810786021,0.2222222222222222,0.2786524716349278,7.347053125977879,0.19999999999999998,0.2818080357142857
2035,completed,,9.142920809044227,0.23529411764705885,0.19893048128342242,3.673526562988939,0.13333333333333333,0.1724137931034483
3753,completed,,0.4322956131729083,0.136986301369863,0.09584664536741214,0.0,0.0,0.008389261744966443
1918,completed,,2.802345990790614,0.17073170731707318,0.18871449925261585,0.0,0.0,0.0
3916,completed,,5.023076320278877,0.20833333333333334,0.18018018018018017,0.0,0.0,0.0
2541,completed,,29.945326661104748,0.6037735849056604,0.47737014766269553,31.55984539112945,0.6666666666666666,0.6916666666666668
3442,completed,,2.417808985590294,0.13333333333333333,0.07978723404255318,4.513617516969122,0.13333333333333333,0.14018691588785046
3508,completed,,6.659590933380816,0.21276595744680848,0.2255639097744361,0.6136218911127417,0.12244897959183672,0.09095354523227382
