study_uid,findings_bertscore_p,findings_bertscore_r,findings_bertscore_f1,impression_bertscore_p,impression_bertscore_r,impression_bertscore_f1
1448,0.8221381902694702,0.7620100975036621,0.7909330129623413,0.7500754594802856,0.7647176384925842,0.7573257684707642
1451,0.819258451461792,0.8455325365066528,0.8321881890296936,0.8347629308700562,0.8300395607948303,0.8323944807052612
147,0.7962843179702759,0.7788968086242676,0.7874946594238281,0.7570124864578247,0.8560126423835754,0.803474485874176
1473,0.8911384344100952,0.81578129529953,0.8517964482307434,0.9612424373626709,0.9612424373626709,0.9612424373626709
1491,0.8403881192207336,0.8326711654663086,0.8365118503570557,0.8363509178161621,0.9485843181610107,0.8889391422271729
1520,0.9154727458953857,0.8698285818099976,0.8920671343803406,0.9751072525978088,0.9751072525978088,0.9751072525978088
1523,0.8263011574745178,0.8147009015083313,0.8204600214958191,0.8063563704490662,0.9520282745361328,0.8731582760810852
1545,0.8312281370162964,0.8633777499198914,0.8469980359077454,0.9015910625457764,0.9412837028503418,0.92100989818573
1550,0.8352563381195068,0.8365756869316101,0.8359154462814331,0.8022133111953735,0.9288440942764282,0.8608970046043396
1551,0.8430333137512207,0.7938916683197021,0.817724883556366,0.8881874680519104,0.8321354389190674,0.8592483401298523
1556,0.8161526918411255,0.7828695178031921,0.7991647124290466,0.8316817283630371,0.8558117151260376,0.8435742259025574
1563,0.8578681945800781,0.8161960244178772,0.8365135192871094,0.9114207625389099,0.8790836930274963,0.8949602246284485
1597,0.8564174771308899,0.8875169157981873,0.8716899156570435,0.7919214963912964,0.9173630475997925,0.8500393033027649
1608,0.8536821603775024,0.8604992628097534,0.8570771217346191,0.8966066837310791,0.7511348724365234,0.8174492120742798
1645,0.8192301392555237,0.8163259625434875,0.8177754282951355,0.7459980845451355,0.8628779053688049,0.8001924753189087
1648,0.8909139037132263,0.8579705953598022,0.8741320371627808,0.7836712598800659,0.7686097025871277,0.7760674953460693
1660,0.8311335444450378,0.8838823437690735,0.8566967248916626,0.9015910625457764,0.9412837028503418,0.92100989818573
1673,0.8435749411582947,0.7947884202003479,0.8184553384780884,0.8023884892463684,0.8662576675415039,0.8331007361412048
1674,0.9068914651870728,0.8771016001701355,0.8917478322982788,0.853864848613739,0.937559962272644,0.8937573432922363
1676,0.9018025398254395,0.8596113920211792,0.8802016377449036,0.8285301327705383,0.7049281597137451,0.7617478370666504
1706,0.9211711287498474,0.8634907603263855,0.8913987874984741,0.7523882389068604,0.8764435052871704,0.8096917271614075
1731,0.8452728390693665,0.8440430164337158,0.8446574807167053,0.912090539932251,0.9470915794372559,0.9292615652084351
1732,0.9009932279586792,0.886332094669342,0.8936024904251099,0.8559700846672058,0.9739538431167603,0.9111585021018982
1740,0.82879638671875,0.7832925319671631,0.8054022192955017,0.7678122520446777,0.8659923672676086,0.8139523863792419
1744,0.8204383254051208,0.7908517122268677,0.8053734302520752,0.8301628828048706,0.8560908436775208,0.8429275155067444
1750,0.870755672454834,0.814100444316864,0.8414754867553711,0.9161657691001892,0.8004406690597534,0.8544024229049683
1758,0.868074357509613,0.8650689125061035,0.8665689826011658,0.8278040885925293,0.7717909812927246,0.7988168597221375
1765,0.8344124555587769,0.8299001455307007,0.8321501612663269,0.9612424373626709,0.9612424373626709,0.9612424373626709
